harness_id,harness,model,task_id,topic,score,elapsed_seconds,calls,input_tokens,reported_input_tokens,cache_read_tokens,cache_write_tokens,output_tokens,reasoning_tokens,total_tokens,provenance
hermes_focused,Hermes — focused*,GPT-5.4 medium,013-image-edit,"Workspace, Tool Use & Multimodal Operations",1.0,144.576,14,64509,64509,186368,0,6014,1366,256891,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,014-task-decomposition,Long-running Autonomy & State Adaptation,0.7975,146.558,10,35227,35227,115712,0,6127,737,157066,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,015-security-injection-defense,"Knowledge, Evidence & Retrieval",0.7,112.427,9,16227,16227,99840,0,5279,787,121346,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,016-code-repair-pytest,Software Engineering & Codebase Maintenance,1.0,58.832,10,21466,21466,155136,0,2383,230,178985,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,017-db-doc-consistency,Software Engineering & Codebase Maintenance,1.0,109.43,9,23370,23370,128512,0,5157,1101,157039,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,018-provider-failover-audit,Software Engineering & Codebase Maintenance,0.9693,208.304,10,28615,28615,164864,0,10555,1923,204034,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,019-incident-runbook-synthesis,"SRE, DevOps & Release Ops",0.825,157.102,8,31878,31878,112640,0,7921,830,152439,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,020-archive-checksum,"Workspace, Tool Use & Multimodal Operations",1.0,73.789,7,13156,13156,53248,0,3386,174,69790,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,021-batch-rename-transform,"Workspace, Tool Use & Multimodal Operations",0.8235,249.989,25,37330,37330,533504,0,11413,1261,582247,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,022-local-rest-api-summary,"Workspace, Tool Use & Multimodal Operations",0.7826,106.21,9,15748,15748,98304,0,5122,513,119174,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,023-web-form-extraction,"Workspace, Tool Use & Multimodal Operations",1.0,86.641,16,14625,14625,135168,0,2543,435,152336,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,024-calendar-scheduling-conflict,Office & Business Communication,0.7778,78.292,6,14132,14132,55808,0,3815,370,73755,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,025-meeting-action-tracker,Office & Business Communication,0.9444,132.015,6,20168,20168,67584,0,6752,1615,94504,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,026-ppt-brief-generation,Office & Business Communication,0.9,67.768,5,15710,15710,45568,0,3067,219,64345,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,027-contract-summary-risk,Office & Business Communication,0.7857,66.276,7,16824,16824,80896,0,2714,179,100434,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,028-email-thread-merge,Office & Business Communication,0.7273,113.43,10,19731,19731,122880,0,5393,523,148004,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,029-expense-packet-review,Office & Business Communication,0.6923,92.862,7,16038,16038,69632,0,4545,1086,90215,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,030-word-revision-plan,Office & Business Communication,1.0,41.176,5,10726,10726,37376,0,1831,210,49933,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,031-cross-doc-citation-check,Office & Business Communication,0.5556,103.905,10,20177,20177,128000,0,4892,1194,153069,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,032-customer-followup-draft,Office & Business Communication,1.0,47.7,6,15693,15693,61952,0,2057,251,79702,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,033-offline-knowledge-qa,"Knowledge, Evidence & Retrieval",0.7667,38.159,6,14336,14336,58880,0,1677,177,74893,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,034-evidence-matrix-claims,"Knowledge, Evidence & Retrieval",0.92,39.663,5,13338,13338,43008,0,1765,188,58111,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,035-conflicting-source-resolution,"Knowledge, Evidence & Retrieval",0.84,148.07,7,24808,24808,94208,0,7575,674,126591,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,036-citation-consistency-audit,"Knowledge, Evidence & Retrieval",0.78,123.472,6,21886,21886,73728,0,6335,1657,101949,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,037-policy-clause-retrieval,"Knowledge, Evidence & Retrieval",0.74,94.862,7,17557,17557,74240,0,4680,673,96477,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,038-research-brief-synthesis,"Knowledge, Evidence & Retrieval",0.96,167.645,9,26418,26418,136192,0,8539,546,171149,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,039-repo-architecture-map,Software Engineering & Codebase Maintenance,0.9448,253.499,17,38113,38113,211968,0,12649,1551,262730,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,040-test-coverage-fill,Software Engineering & Codebase Maintenance,1.0,98.061,9,18349,18349,115712,0,4361,819,138422,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,041-frontend-state-bug,Software Engineering & Codebase Maintenance,0.9775,107.474,11,23323,23323,158208,0,4934,1308,186465,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,042-api-schema-migration,Software Engineering & Codebase Maintenance,0.4,176.739,10,24789,24789,144384,0,8749,2006,177922,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,043-db-migration-safety,Software Engineering & Codebase Maintenance,0.935,293.642,11,35170,35170,219136,0,15262,6292,269568,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,044-ci-config-repair,Software Engineering & Codebase Maintenance,1.0,101.001,13,20524,20524,119296,0,4253,738,144073,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,045-dependency-upgrade-compat,Software Engineering & Codebase Maintenance,0.9555,181.767,16,30883,30883,242176,0,8627,1166,281686,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,046-performance-regression,Software Engineering & Codebase Maintenance,1.0,109.619,15,24411,24411,171520,0,4214,572,200145,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,047-code-review-risk-report,Software Engineering & Codebase Maintenance,0.6887,67.273,5,16465,16465,46592,0,3294,488,66351,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,048-release-note-changelog,Software Engineering & Codebase Maintenance,0.9935,142.035,7,19031,19031,80896,0,6699,1038,106626,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,049-excel-like-cleaning,"Data, BI & Finance Analytics",1.0,113.463,11,22128,22128,159232,0,5252,503,186612,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,050-multitable-join-analysis,"Data, BI & Finance Analytics",1.0,112.934,9,17799,17799,111104,0,5341,612,134244,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,051-sql-query-report,"Data, BI & Finance Analytics",1.0,103.907,9,19914,19914,112128,0,4996,317,137038,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,052-metric-definition-audit,"Data, BI & Finance Analytics",0.69,70.275,5,12660,12660,40960,0,3418,1033,57038,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,053-anomalous-transaction-detect,"Data, BI & Finance Analytics",0.9786,83.815,7,15980,15980,76288,0,4023,233,96291,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,054-budget-variance-analysis,"Data, BI & Finance Analytics",1.0,100.718,8,28674,28674,89600,0,4638,431,122912,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,055-funnel-dropoff-analysis,"Data, BI & Finance Analytics",0.9563,155.841,13,23031,23031,171520,0,7178,925,201729,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,056-inventory-forecast,"Data, BI & Finance Analytics",0.69,85.19,7,17720,17720,84480,0,4124,239,106324,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,057-interruption-resume,Long-running Autonomy & State Adaptation,0.7308,118.768,13,24855,24855,162304,0,5200,500,192359,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,058-multiday-project-state,Long-running Autonomy & State Adaptation,1.0,294.135,22,68330,68330,434176,0,13899,1092,516405,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,059-event-update-replan,Long-running Autonomy & State Adaptation,0.8636,127.511,12,41730,41730,134144,0,5970,727,181844,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,060-task-cancellation-cleanup,Long-running Autonomy & State Adaptation,0.49,88.838,9,20112,20112,90112,0,4083,202,114307,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,061-periodic-status-rollup,Long-running Autonomy & State Adaptation,1.0,101.907,7,17792,17792,79872,0,3498,541,101162,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,062-k8s-config-audit,"SRE, DevOps & Release Ops",0.8699,62.745,5,11023,11023,38912,0,2876,538,52811,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,063-alert-dedup-noise,"SRE, DevOps & Release Ops",0.9727,76.301,8,14605,14605,82432,0,3501,415,100538,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,064-service-dependency-triage,"SRE, DevOps & Release Ops",0.8372,102.403,9,23325,23325,134144,0,4760,393,162229,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,065-capacity-planning,"SRE, DevOps & Release Ops",0.8054,124.994,7,18449,18449,81920,0,6281,842,106650,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,066-rollback-readiness,"SRE, DevOps & Release Ops",0.856,100.893,7,18124,18124,79360,0,3888,584,101372,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,067-canary-release-check,"SRE, DevOps & Release Ops",1.0,156.619,10,22597,22597,129024,0,7738,1142,159359,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,068-product-launch-ops,Vertical Professional Workflows,0.9153,84.291,6,15169,15169,58368,0,4051,243,77588,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,069-legal-compliance-review,Vertical Professional Workflows,0.815,165.849,9,40270,40270,126976,0,8218,2296,175464,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,070-hr-resume-screening,Vertical Professional Workflows,0.88,61.729,7,12516,12516,64512,0,2620,180,79648,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,071-ecommerce-support-routing,Vertical Professional Workflows,0.83,73.279,4,12231,12231,26624,0,3698,478,42553,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,072-logistics-delay-response,Vertical Professional Workflows,0.68,63.242,6,12346,12346,48640,0,3064,589,64050,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,073-research-repro-package,Vertical Professional Workflows,0.9,107.87,11,35588,35588,129536,0,5039,665,170163,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,074-education-grading-feedback,Vertical Professional Workflows,0.66,67.144,8,11862,11862,75776,0,3055,530,90693,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,075-platform-appeal-review,Vertical Professional Workflows,0.91,138.283,8,23304,23304,111616,0,6939,2690,141859,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,076-medical-admin-claim-check,Vertical Professional Workflows,0.83,147.009,15,25161,25161,238592,0,6324,1048,270077,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,077-archive-manifest-defense,"Workspace, Tool Use & Multimodal Operations",0.2759,125.42,10,20559,20559,93696,0,6109,928,120364,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,078-local-api-cursor-retry-ledger,"Workspace, Tool Use & Multimodal Operations",0.7778,173.942,13,32535,32535,166912,0,8244,1368,207691,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,079-smallfile-batch-reject-ledger,"Workspace, Tool Use & Multimodal Operations",0.5757,283.435,29,39695,39695,584192,0,12448,2147,636335,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,080-schema-roundtrip-conversion,"Workspace, Tool Use & Multimodal Operations",1.0,119.746,9,22417,22417,122368,0,5574,469,150359,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,081-local-html-dom-form-extract,"Workspace, Tool Use & Multimodal Operations",1.0,111.04,14,16512,16512,104448,0,3994,383,124954,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,082-compose-config-repair,Software Engineering & Codebase Maintenance,1.0,75.209,8,18439,18439,102912,0,3305,274,124656,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,083-monorepo-interface-repair,Software Engineering & Codebase Maintenance,1.0,101.823,11,49402,49402,182272,0,4563,574,236237,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,084-js-state-type-bug,Software Engineering & Codebase Maintenance,1.0,95.418,10,21839,21839,147968,0,4235,456,174042,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,085-flaky-test-root-cause,Software Engineering & Codebase Maintenance,1.0,115.518,10,25405,25405,159232,0,5351,696,189988,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,086-sql-migration-preflight-rollback,Software Engineering & Codebase Maintenance,0.984,268.109,19,35962,35962,321536,0,13115,4890,370613,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,087-cli-parser-bug-tests,Software Engineering & Codebase Maintenance,0.8964,142.771,12,32086,32086,246784,0,6599,1112,285469,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,088-api-contract-mock-client-compat,Software Engineering & Codebase Maintenance,0.6,195.267,19,37628,37628,281088,0,7549,1431,326265,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,089-ab-test-caveat-analysis,"Data, BI & Finance Analytics",0.9127,90.837,8,14140,14140,82944,0,4269,903,101353,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,090-timeseries-anomaly-attribution,"Data, BI & Finance Analytics",0.6271,95.352,8,18354,18354,95232,0,4637,868,118223,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,091-financial-close-reconciliation,"Data, BI & Finance Analytics",0.7705,127.978,7,23063,23063,66048,0,6113,1386,95224,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,092-schema-drift-audit,"Data, BI & Finance Analytics",0.3826,120.441,7,17202,17202,74752,0,5936,724,97890,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,093-jsonl-sessionization-analysis,"Data, BI & Finance Analytics",0.5592,140.549,11,32897,32897,107008,0,6707,1406,146612,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,094-metric-definition-migration-diff,"Data, BI & Finance Analytics",0.78,102.403,9,18835,18835,122368,0,4890,651,146093,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,095-policy-version-conflict-resolution,"Knowledge, Evidence & Retrieval",0.7323,182.714,11,29412,29412,187904,0,9114,2187,226430,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,096-offline-knowledge-qa-insufficient-evidence,"Knowledge, Evidence & Retrieval",0.65,86.332,6,19942,19942,65024,0,4289,531,89255,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,097-research-claims-batch-evidence-audit,"Knowledge, Evidence & Retrieval",0.72,151.076,7,25945,25945,82432,0,7639,907,116016,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,098-three-source-decision-record-synthesis,"Knowledge, Evidence & Retrieval",0.74,137.978,8,26916,26916,120832,0,6815,980,154563,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,099-privacy-dsar-intake-review,Vertical Professional Workflows,0.6,149.537,11,35335,35335,146432,0,7354,1498,189121,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,100-financial-kyc-admin-check,Vertical Professional Workflows,0.7,161.831,11,31089,31089,154624,0,7979,457,193692,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,101-marketing-sensitive-commitment-review,Vertical Professional Workflows,1.0,84.186,5,15296,15296,41984,0,4192,476,61472,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,102-internal-doc-retrieval-injection-defense,"Knowledge, Evidence & Retrieval",1.0,96.334,9,19701,19701,119808,0,4477,361,143986,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,103-policy-update-replan-diff,Long-running Autonomy & State Adaptation,0.985,218.986,9,53845,53845,137216,0,11196,2050,202257,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,104-async-ops-window-rollup,Long-running Autonomy & State Adaptation,0.8675,169.848,11,21766,21766,150016,0,6857,927,178639,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,105-partial-batch-resume-ledger,Long-running Autonomy & State Adaptation,0.7,163.359,9,36421,36421,115712,0,8100,785,160233,post-hoc focused-with-skills ablation
hermes_focused,Hermes — focused*,GPT-5.4 medium,106-release-approval-gate-plan,Long-running Autonomy & State Adaptation,0.5125,141.569,8,24032,24032,118272,0,7039,840,149343,post-hoc focused-with-skills ablation
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,001-file,"Workspace, Tool Use & Multimodal Operations",1.0,12.557,4,8014,8014,11776,0,381,58,20171,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,002-exec,"Workspace, Tool Use & Multimodal Operations",1.0,18.077,3,7629,7629,6144,0,689,135,14462,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,003-browser,"Workspace, Tool Use & Multimodal Operations",1.0,48.51,6,9745,9745,19456,0,1005,181,30206,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,004-meeting-summary,Office & Business Communication,0.8889,27.114,4,5881,5881,16896,0,1073,152,23850,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,005-email-triage,Office & Business Communication,1.0,62.251,10,14422,14422,66560,0,2515,218,83497,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,006-access-bilibili,"Workspace, Tool Use & Multimodal Operations",1.0,55.532,9,10896,10896,46592,0,2387,392,59875,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,007-session-memory,Long-running Autonomy & State Adaptation,1.0,23.091,5,6874,6874,22528,0,562,97,29964,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,008-image-recognize,"Workspace, Tool Use & Multimodal Operations",1.0,23.605,4,13316,13316,11264,0,899,73,25479,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,009-git-pr-merge,Software Engineering & Codebase Maintenance,1.0,34.843,8,7974,7974,48128,0,1297,34,57399,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,010-office-docs,Office & Business Communication,1.0,84.318,9,21854,21854,32768,0,3852,346,58474,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,011-code-debug,Software Engineering & Codebase Maintenance,0.865,108.992,21,25280,25280,204800,0,3797,365,233877,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,012-doc-synthesis,"Knowledge, Evidence & Retrieval",0.75,78.812,6,13040,13040,44032,0,3897,131,60969,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,013-image-edit,"Workspace, Tool Use & Multimodal Operations",1.0,173.165,14,29366,29366,95616,0,7113,1279,132095,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,014-task-decomposition,Long-running Autonomy & State Adaptation,0.7475,117.956,8,17042,17042,51712,0,5850,360,74604,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,015-security-injection-defense,"Knowledge, Evidence & Retrieval",0.7,71.287,7,11427,11427,51712,0,3320,864,66459,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,016-code-repair-pytest,Software Engineering & Codebase Maintenance,1.0,46.796,6,10489,10489,40960,0,2030,74,53479,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,017-db-doc-consistency,Software Engineering & Codebase Maintenance,1.0,103.415,6,15406,15406,50176,0,5228,755,70810,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,018-provider-failover-audit,Software Engineering & Codebase Maintenance,0.9346,214.308,10,24933,24933,119296,0,10494,1404,154723,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,019-incident-runbook-synthesis,"SRE, DevOps & Release Ops",0.8167,140.024,8,30805,30805,67072,0,7049,412,104926,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,020-archive-checksum,"Workspace, Tool Use & Multimodal Operations",1.0,73.292,6,11051,11051,38912,0,3627,132,53590,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,021-batch-rename-transform,"Workspace, Tool Use & Multimodal Operations",0.8235,193.252,17,26814,26814,218112,0,8747,789,253673,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,022-local-rest-api-summary,"Workspace, Tool Use & Multimodal Operations",0.8696,102.723,11,16086,16086,95744,0,4783,264,116613,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,023-web-form-extraction,"Workspace, Tool Use & Multimodal Operations",1.0,115.748,17,14345,14345,107008,0,2997,382,124350,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,024-calendar-scheduling-conflict,Office & Business Communication,0.7778,76.302,7,11395,11395,53248,0,3537,254,68180,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,025-meeting-action-tracker,Office & Business Communication,0.9444,120.456,5,10767,10767,37376,0,5348,1602,53491,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,026-ppt-brief-generation,Office & Business Communication,0.9,86.842,6,10041,10041,35840,0,3316,111,49197,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,027-contract-summary-risk,Office & Business Communication,0.7857,84.326,7,11066,11066,44032,0,4082,116,59180,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,028-email-thread-merge,Office & Business Communication,0.9091,104.906,10,15289,15289,70144,0,5027,371,90460,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,029-expense-packet-review,Office & Business Communication,0.6923,79.304,6,11718,11718,37888,0,3897,597,53503,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,030-word-revision-plan,Office & Business Communication,1.0,63.754,9,10625,10625,60416,0,2772,152,73813,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,031-cross-doc-citation-check,Office & Business Communication,0.5556,71.781,6,11230,11230,37376,0,3534,756,52140,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,032-customer-followup-draft,Office & Business Communication,1.0,36.152,5,7851,7851,25600,0,1613,39,35064,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,033-offline-knowledge-qa,"Knowledge, Evidence & Retrieval",0.7667,40.674,6,12358,12358,29184,0,1737,216,43279,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,034-evidence-matrix-claims,"Knowledge, Evidence & Retrieval",0.92,58.242,7,9099,9099,41472,0,2311,235,52882,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,035-conflicting-source-resolution,"Knowledge, Evidence & Retrieval",0.84,141.548,8,19162,19162,80384,0,7088,476,106634,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,036-citation-consistency-audit,"Knowledge, Evidence & Retrieval",0.78,128.482,6,15860,15860,48128,0,6059,1233,70047,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,037-policy-clause-retrieval,"Knowledge, Evidence & Retrieval",0.74,203.273,8,23055,23055,83968,0,10510,2357,117533,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,038-research-brief-synthesis,"Knowledge, Evidence & Retrieval",0.96,140.03,8,18714,18714,67584,0,7007,475,93305,post-hoc aggressive-no-skills ablation; six watchdog corrections
hermes_aggressive,Hermes — aggressive*,GPT-5.4 medium,039-repo-architecture-map,Software Engineering & Codebase Maintenance,0.8982,224.862,11,26454,26454,128512,0,11538,308,166504,post-hoc aggressive-no-skills ablation; six watchdog corrections
